,battery_power,clock_speed,dual_sim,four_g,px_height,px_width,ram,talk_time,three_g,touch_screen,wifi,price_range,bluetooth,front_camera,memory,mobile_depth,mobile_weight,number_of_cores,camera_pixels,screen_height,screen_width
1496,1868,0.5,0,1.0,576,884,298,17.0,1,1.0,0,0.0,1,2.0,40.0,#,179,8,17.0,8,2.0
1497,1375,2.9,0,0.0,596,679,3847,12.0,1,0.0,1,1.0,0,2.0,20.0,0.4,147,6,7.0,8,0.0
1498,881,1.0,0,0.0,115,636,2110,#,1,1.0,1,0.0,0,1.0,64.0,0.5,160,3,6.0,18,9.0
1499,1742,0.5,1,1.0,356,1407,1921,3.0,1,1.0,0,1.0,1,5.0,43.0,0.9,176,3,7.0,9,2.0
1500,1225,0.7,1,0.0,10,1567,2423,6.0,1,0.0,0,1.0,0,6.0,60.0,,107,2,15.0,17,11.0
1501,1970,0.5,1,1.0,1399,1684,1658,_,1,1.0,1,1.0,1,0.0,15.0,1.0,132,2,0.0,15,9.0
1502,1186,0.5,1,0.0,68,584,2361,#,1,0.0,0,0.0,1,2.0,21.0,0.4,160,8,4.0,17,8.0
1503,1762,0.7,0,0.0,643,790,1380,14.0,1,0.0,0,0.0,0,7.0,60.0,0.1,157,4,10.0,14,5.0
1504,1731,1.4,1,1.0,809,1988,3892,4.0,1,1.0,1,1.0,1,4.0,4.0,0.5,163,6,18.0,5,1.0
1505,852,1.8,1,1.0,683,1349,315,20.0,1,0.0,0,0.0,0,,8.0,0.8,160,5,9.0,7,6.0
1506,848,1.5,1,1.0,56,527,2289,,1,1.0,1,0.0,1,4.0,36.0,0.3,151,4,16.0,10,2.0
1507,1575,,1,,492,818,2182,17.0,1,1.0,0,1.0,0,0.0,11.0,0.2,185,7,20.0,7,
1508,1554,2.8,1,,699,1492,2184,20.0,1,0.0,1,1.0,0,7.0,23.0,0.1,105,6,18.0,13,9.0
1509,1972,1.6,0,0.0,290,804,2872,11.0,1,0.0,1,1.0,1,0.0,48.0,0.5,92,8,2.0,7,2.0
1510,827,0.6,1,1.0,23,826,2367,15.0,1,0.0,1,0.0,1,9.0,,0.2,87,6,17.0,5,3.0
1511,1063,,0,0.0,394,849,1919,20.0,1,1.0,0,0.0,0,7.0,3.0,0.9,155,4,10.0,12,10.0
1512,1695,2.3,1,0.0,713,1742,3296,14.0,0,0.0,0,1.0,0,1.0,34.0,0.4,84,5,10.0,17,6.0
1513,1343,2.4,1,1.0,1063,1205,462,11.0,1,1.0,1,0.0,0,5.0,,0.9,81,8,10.0,18,7.0
1514,834,0.5,0,1.0,1421,1463,1591,20.0,1,1.0,0,0.0,0,2.0,27.0,0.2,123,1,16.0,11,9.0
1515,595,2.6,0,1.0,623,816,1593,2.0,1,0.0,1,0.0,0,0.0,20.0,0.4,122,2,_,19,11.0
1516,1081,1.9,1,1.0,83,816,2456,7.0,1,0.0,0,0.0,1,13.0,42.0,0.1,101,7,17.0,7,4.0
1517,911,,1,0.0,1563,1692,2933,11.0,0,1.0,0,1.0,0,3.0,14.0,0.7,199,4,4.0,16,3.0
1518,844,,1,1.0,777,1995,3154,7.0,1,0.0,0,1.0,0,1.0,22.0,0.9,197,7,2.0,14,11.0
1519,1335,,0,0.0,83,559,3615,9.0,1,0.0,0,1.0,1,3.0,60.0,0.8,180,2,4.0,5,2.0
1520,1883,1.6,0,0.0,203,915,3563,3.0,0,0.0,0,1.0,0,9.0,24.0,0.1,87,1,16.0,17,10.0
1521,1128,0.5,1,0.0,938,1226,1440,19.0,1,0.0,0,0.0,1,6.0,33.0,0.6,147,8,7.0,17,15.0
1522,826,2.4,1,1.0,1077,1183,1907,5.0,1,0.0,0,0.0,1,14.0,57.0,,117,2,17.0,15,14.0
1523,1650,2.3,0,1.0,773,881,324,2.0,1,,1,0.0,0,,38.0,0.7,89,1,1.0,14,10.0
1524,1162,1.0,0,0.0,332,866,1404,15.0,1,1.0,1,0.0,0,0.0,,0.5,104,4,10.0,10,3.0
1525,1517,2.5,0,1.0,570,1645,2738,12.0,1,0.0,0,1.0,0,2.0,8.0,0.8,169,4,18.0,18,16.0
1526,963,0.5,0,1.0,742,821,2722,16.0,1,0.0,0,1.0,0,1.0,60.0,0.8,156,3,,12,6.0
1527,1837,1.0,1,1.0,1420,1539,2294,20.0,1,0.0,1,1.0,0,5.0,12.0,0.9,103,8,6.0,8,
1528,1028,2.8,0,1.0,1801,1923,1424,13.0,1,0.0,1,0.0,1,1.0,30.0,0.1,193,1,10.0,18,
1529,1831,,1,0.0,1693,1790,1133,10.0,0,#,0,_,1,4.0,55.0,1.0,189,8,9.0,14,3.0
1530,571,2.0,1,1.0,31,1536,555,11.0,1,0.0,1,0.0,1,5.0,58.0,0.6,101,6,11.0,19,10.0
1531,1770,2.3,0,0.0,1098,1373,3785,14.0,1,0.0,1,1.0,1,0.0,9.0,0.6,183,6,5.0,13,10.0
1532,970,1.3,1,0.0,1765,1786,3675,12.0,0,0.0,0,1.0,1,5.0,59.0,0.2,84,7,,12,0.0
1533,642,0.5,0,1.0,887,1775,435,2.0,1,,0,0.0,1,0.0,38.0,,86,5,10.0,9,2.0
1534,622,1.9,1,0.0,760,1964,3183,4.0,1,1.0,1,1.0,1,12.0,11.0,0.8,193,8,14.0,5,0.0
1535,600,1.8,0,1.0,486,1032,3495,7.0,1,1.0,0,1.0,1,9.0,6.0,0.8,199,2,15.0,17,4.0
1536,1412,0.6,0,,2,660,1853,18.0,0,0.0,1,0.0,0,9.0,57.0,0.2,86,3,10.0,15,10.0
1537,733,0.8,0,0.0,202,1787,2648,19.0,1,1.0,0,1.0,0,7.0,16.0,0.4,138,4,12.0,12,0.0
1538,1070,3.0,0,0.0,90,1614,2647,20.0,0,1.0,0,1.0,1,,19.0,0.8,160,7,16.0,14,13.0
1539,875,0.7,1,0.0,469,853,702,,1,1.0,1,,1,1.0,30.0,0.7,146,8,8.0,19,15.0
1540,1994,0.7,0,0.0,86,1546,1836,18.0,1,0.0,0,1.0,1,5.0,5.0,0.4,189,2,7.0,12,11.0
1541,823,1.0,1,??,1180,1350,3894,9.0,1,1.0,0,1.0,0,9.0,18.0,0.2,182,5,16.0,13,10.0
1542,1908,N/A,0,1.0,140,1046,2944,17.0,1,0.0,1,1.0,0,9.0,30.0,1.0,111,2,19.0,19,17.0
1543,790,0.5,1,1.0,1100,1437,3424,9.0,1,1.0,0,1.0,0,7.0,44.0,0.1,89,8,8.0,13,11.0
1544,1330,1.8,1,0.0,194,892,2678,14.0,1,1.0,1,1.0,1,1.0,40.0,0.5,177,1,5.0,9,4.0
1545,1660,0.5,0,1.0,440,569,2424,9.0,1,1.0,0,1.0,0,2.0,15.0,0.7,100,8,8.0,12,5.0
1546,1776,2.2,0,0.0,1563,1803,2671,12.0,0,1.0,1,1.0,0,2.0,20.0,0.9,82,6,16.0,15,10.0
1547,1611,0.5,1,1.0,163,1011,3078,6.0,1,0.0,1,1.0,0,4.0,27.0,0.9,199,1,10.0,15,2.0
1548,1410,0.5,1,1.0,192,1311,2304,18.0,1,1.0,0,1.0,1,0.0,15.0,0.3,92,3,1.0,18,4.0
1549,1772,1.6,0,1.0,837,1405,1146,17.0,1,1.0,0,0.0,1,17.0,45.0,0.5,159,2,,6,1.0
1550,1280,1.3,0,N/A,356,588,2335,2.0,1,,1,0.0,1,0.0,39.0,1.0,108,7,1.0,6,4.0
1551,1712,0.9,1,0.0,155,663,1422,15.0,1,1.0,0,0.0,1,2.0,23.0,1.0,155,7,19.0,5,0.0
1552,1562,0.7,0,0.0,1032,1776,2096,3.0,0,0.0,0,1.0,1,0.0,55.0,,140,8,1.0,15,3.0
1553,891,1.9,1,1.0,40,1435,1303,4.0,1,1.0,1,0.0,0,1.0,18.0,0.1,153,6,3.0,17,16.0
1554,1957,1.2,1,1.0,1194,1727,1115,18.0,1,0.0,1,0.0,0,18.0,36.0,0.8,151,2,19.0,16,2.0
1555,1110,0.6,0,,1179,1262,456,18.0,1,_,0,0.0,0,,42.0,0.9,192,5,2.0,12,@
1556,875,1.4,1,1.0,902,969,3396,18.0,1,0.0,0,1.0,1,1.0,43.0,0.6,104,8,3.0,14,2.0
1557,1211,??,0,0.0,58,963,2750,14.0,0,1.0,0,1.0,1,0.0,28.0,#,130,2,3.0,6,1.0
1558,769,0.5,1,1.0,1385,1780,941,20.0,1,0.0,1,0.0,0,,54.0,0.2,112,4,19.0,15,8.0
1559,671,2.9,0,1.0,614,1617,2278,2.0,1,0.0,0,1.0,0,7.0,2.0,0.1,95,6,19.0,13,4.0
1560,1872,0.5,0,1.0,672,1088,2273,8.0,1,0.0,1,1.0,0,5.0,26.0,0.5,172,4,10.0,8,
1561,1076,2.3,1,1.0,1088,1718,2355,2.0,1,1.0,1,1.0,0,0.0,14.0,0.7,191,5,0.0,17,16.0
1562,1325,1.9,0,0.0,499,695,2328,2.0,1,0.0,0,1.0,0,2.0,50.0,0.1,146,1,10.0,17,10.0
1563,911,2.2,1,1.0,157,763,2638,13.0,1,1.0,1,0.0,1,1.0,#,0.5,182,2,,8,4.0
1564,1273,0.7,0,0.0,485,1399,558,13.0,1,0.0,0,0.0,1,1.0,23.0,0.6,178,6,14.0,8,5.0
1565,1062,0.5,0,1.0,571,817,1345,11.0,1,0.0,1,0.0,0,3.0,39.0,,124,4,4.0,16,0.0
1566,1317,1.5,0,0.0,431,542,425,11.0,1,1.0,1,0.0,0,6.0,12.0,0.1,154,2,9.0,7,0.0
1567,940,2.9,0,0.0,499,1090,2192,9.0,1,1.0,1,0.0,0,0.0,16.0,0.7,115,4,1.0,15,13.0
1568,729,2.0,0,0.0,563,1055,3397,17.0,1,#,1,1.0,1,0.0,14.0,0.6,135,6,2.0,19,15.0
1569,1494,2.4,0,1.0,944,1003,1208,17.0,1,1.0,0,0.0,0,6.0,??,0.9,93,7,17.0,14,13.0
1570,1546,1.6,1,1.0,1138,1491,267,16.0,1,1.0,0,0.0,1,2.0,27.0,0.7,124,2,6.0,12,
1571,1253,0.7,0,1.0,161,647,3518,8.0,1,,1,1.0,0,0.0,34.0,0.9,113,4,10.0,7,3.0
1572,895,0.5,1,0.0,126,1575,3122,4.0,0,0.0,1,1.0,0,,16.0,0.3,164,8,14.0,7,0.0
1573,793,1.9,1,1.0,15,1196,1050,3.0,1,1.0,1,0.0,1,0.0,43.0,0.3,124,8,2.0,11,#
1574,1628,1.8,1,0.0,500,1713,3358,12.0,1,1.0,1,1.0,1,11.0,56.0,0.1,136,2,13.0,17,11.0
1575,625,2.7,1,0.0,203,1771,2929,17.0,1,0.0,0,1.0,0,2.0,42.0,0.8,138,8,,10,4.0
1576,1110,1.5,0,1.0,961,1950,624,15.0,1,0.0,0,0.0,0,2.0,12.0,0.3,153,8,5.0,9,7.0
1577,999,1.7,0,0.0,608,1970,1598,8.0,0,1.0,0,0.0,0,6.0,49.0,0.6,132,1,17.0,7,0.0
1578,1856,0.5,1,1.0,277,1155,2052,10.0,1,1.0,0,1.0,0,0.0,24.0,0.1,155,5,1.0,17,6.0
1579,1715,@,1,1.0,114,1849,1249,4.0,1,1.0,0,0.0,0,9.0,15.0,0.6,120,6,20.0,16,2.0
1580,1897,1.9,0,1.0,630,738,412,2.0,1,0.0,0,0.0,1,2.0,54.0,N/A,154,2,7.0,17,11.0
1581,1202,2.4,1,0.0,404,1742,595,3.0,0,0.0,0,0.0,1,0.0,19.0,0.1,122,2,1.0,19,0.0
1582,1171,1.7,1,0.0,248,755,263,8.0,0,0.0,0,0.0,1,2.0,19.0,0.3,167,7,19.0,6,5.0
1583,964,2.0,0,1.0,225,1234,2577,5.0,1,1.0,0,1.0,0,0.0,,0.7,86,8,0.0,17,16.0
1584,1973,2.4,1,0.0,699,851,639,3.0,0,0.0,1,0.0,1,6.0,46.0,0.1,193,4,10.0,6,0.0
1585,1992,0.6,1,0.0,649,895,3206,10.0,1,1.0,0,1.0,1,11.0,2.0,0.1,141,1,14.0,10,9.0
1586,546,2.6,1,0.0,416,1658,1550,#,0,1.0,0,0.0,1,5.0,26.0,1.0,159,5,15.0,7,2.0
1587,1093,0.5,0,1.0,1310,1420,1646,6.0,1,1.0,0,0.0,0,1.0,31.0,0.6,171,2,12.0,12,0.0
1588,1880,2.0,0,0.0,930,1983,1930,15.0,0,1.0,0,1.0,1,11.0,35.0,0.1,200,4,14.0,17,7.0
1589,1765,1.1,0,0.0,835,1175,3695,18.0,1,0.0,0,1.0,0,3.0,11.0,0.7,87,2,7.0,6,5.0
1590,1640,0.5,1,1.0,664,1806,3235,10.0,1,0.0,1,1.0,0,1.0,36.0,0.9,87,8,11.0,6,1.0
1591,1830,0.5,0,0.0,460,1583,2334,14.0,0,1.0,0,1.0,0,0.0,7.0,,191,6,12.0,8,7.0
1592,826,0.6,0,0.0,778,1615,1998,,0,0.0,0,0.0,0,3.0,62.0,0.7,187,4,19.0,17,
1593,1864,2.2,0,1.0,225,1545,2258,10.0,1,0.0,0,,0,0.0,@,0.1,142,1,2.0,10,1.0
1594,586,,0,1.0,785,1118,1869,7.0,1,1.0,1,0.0,1,16.0,42.0,0.3,121,7,17.0,12,2.0
1595,1206,3.0,1,1.0,1581,1713,1825,4.0,1,_,1,1.0,0,10.0,30.0,0.6,127,3,13.0,7,1.0
1596,832,0.5,1,1.0,9,1944,3946,,1,1.0,1,1.0,1,1.0,5.0,0.1,165,5,2.0,12,5.0
1597,848,2.8,0,0.0,7,1294,436,15.0,1,1.0,1,0.0,1,1.0,8.0,0.1,103,7,3.0,10,6.0
1598,1851,2.9,0,??,174,1175,2678,8.0,1,0.0,0,1.0,0,0.0,53.0,,112,6,2.0,6,0.0
1599,1166,0.5,0,0.0,437,638,3887,7.0,1,0.0,1,1.0,1,7.0,59.0,0.5,80,1,11.0,8,6.0
1600,1776,2.1,1,0.0,278,623,1813,20.0,1,1.0,1,0.0,1,10.0,35.0,N/A,172,4,16.0,16,13.0
1601,1254,1.2,0,1.0,1288,1372,817,16.0,1,1.0,1,0.0,1,2.0,27.0,0.2,134,2,10.0,14,1.0
1602,1494,1.6,1,1.0,979,1190,3614,9.0,1,0.0,0,1.0,0,,24.0,0.2,101,1,17.0,15,12.0
1603,984,2.2,1,,56,1931,2013,16.0,1,1.0,0,,1,0.0,39.0,0.5,119,8,18.0,11,7.0
1604,1179,0.8,0,0.0,913,1429,543,18.0,0,0.0,1,0.0,1,1.0,5.0,0.9,154,5,17.0,8,7.0
1605,513,,0,0.0,282,710,3400,13.0,0,1.0,1,1.0,0,8.0,,0.4,174,8,13.0,16,6.0
1606,557,0.5,1,0.0,322,710,2623,16.0,0,0.0,0,0.0,0,3.0,17.0,0.2,89,6,4.0,17,16.0
1607,744,1.7,1,1.0,1252,1963,2700,19.0,1,0.0,0,_,0,,33.0,0.5,105,4,2.0,9,#
1608,1129,0.8,1,1.0,1128,1702,1400,13.0,1,1.0,0,0.0,1,9.0,21.0,0.6,116,2,10.0,11,0.0
1609,1148,2.3,1,#,606,688,3127,11.0,1,0.0,0,1.0,0,0.0,58.0,0.3,170,5,20.0,10,7.0
1610,1793,,0,,655,1459,2803,6.0,1,1.0,1,1.0,0,,44.0,0.7,175,5,17.0,19,9.0
1611,1310,2.3,1,0.0,954,970,2518,,0,1.0,1,1.0,0,3.0,15.0,0.2,150,5,11.0,18,17.0
1612,1604,1.2,0,,68,1042,3564,2.0,1,1.0,0,1.0,0,1.0,6.0,0.5,191,6,15.0,7,2.0
1613,1676,1.6,0,0.0,134,1197,2515,4.0,1,0.0,1,1.0,0,2.0,37.0,0.2,145,1,3.0,14,8.0
1614,1001,2.8,1,0.0,922,1836,3654,10.0,1,1.0,1,1.0,0,1.0,40.0,0.2,117,3,7.0,13,9.0
1615,1086,2.7,0,1.0,1874,1976,3930,18.0,1,1.0,1,1.0,0,0.0,24.0,,135,8,19.0,17,1.0
1616,1986,0.5,1,1.0,251,599,3476,17.0,1,1.0,0,1.0,1,7.0,39.0,0.1,89,7,19.0,11,8.0
1617,634,0.8,0,0.0,1362,1853,3242,4.0,1,0.0,1,,1,5.0,41.0,0.2,192,1,#,18,11.0
1618,502,0.8,0,0.0,281,1159,2666,20.0,1,1.0,0,1.0,0,7.0,52.0,1.0,82,6,8.0,5,4.0
1619,1641,1.1,0,0.0,224,1994,1695,17.0,1,0.0,1,1.0,0,6.0,48.0,0.7,97,8,7.0,13,6.0
1620,623,1.4,1,1.0,778,844,3510,18.0,1,0.0,1,1.0,0,0.0,15.0,0.2,189,3,1.0,14,4.0
1621,962,1.1,1,0.0,546,1424,3438,20.0,0,0.0,0,1.0,1,3.0,17.0,0.1,161,8,20.0,14,3.0
1622,1057,2.7,0,1.0,397,891,2033,2.0,1,1.0,0,0.0,1,3.0,41.0,0.1,97,4,@,16,9.0
1623,1862,1.5,0,0.0,386,1046,1017,9.0,1,0.0,0,0.0,0,1.0,62.0,1.0,182,1,2.0,11,3.0
1624,555,3.0,1,1.0,214,1970,1686,8.0,1,0.0,1,0.0,1,5.0,38.0,0.8,193,2,10.0,8,1.0
1625,1000,2.7,0,1.0,461,833,862,20.0,1,0.0,0,0.0,0,1.0,58.0,1.0,135,5,12.0,7,0.0
1626,841,0.5,0,_,125,675,957,,1,1.0,0,0.0,0,6.0,11.0,0.3,81,5,14.0,6,5.0
1627,865,2.9,0,0.0,335,1009,3494,14.0,0,0.0,1,1.0,0,5.0,16.0,0.1,89,4,12.0,13,3.0
1628,999,2.6,1,1.0,342,1641,3083,11.0,1,1.0,1,1.0,0,11.0,56.0,1.0,165,4,13.0,8,??
1629,1232,1.2,0,0.0,625,761,1656,15.0,1,1.0,1,0.0,0,12.0,30.0,0.9,131,6,14.0,8,4.0
1630,1194,2.3,0,1.0,494,509,313,19.0,1,1.0,0,0.0,0,6.0,34.0,0.2,165,2,12.0,15,1.0
1631,612,0.5,1,1.0,1145,1487,3282,18.0,1,1.0,1,1.0,1,1.0,,0.8,179,8,6.0,16,2.0
1632,1362,2.9,0,0.0,600,1042,3629,@,0,1.0,1,1.0,1,0.0,47.0,0.5,186,6,4.0,19,17.0
1633,1469,1.7,1,1.0,484,711,1687,,1,1.0,1,0.0,0,11.0,44.0,0.5,169,2,14.0,15,5.0
1634,986,0.8,0,1.0,199,679,1149,18.0,1,1.0,0,0.0,1,13.0,28.0,0.8,182,4,20.0,8,7.0
1635,1843,2.8,0,1.0,21,832,3899,6.0,1,0.0,1,1.0,0,1.0,62.0,0.8,104,3,7.0,5,4.0
1636,1561,0.5,1,1.0,885,1811,1783,10.0,1,1.0,0,1.0,0,10.0,,0.5,134,2,13.0,13,12.0
1637,1695,0.5,1,1.0,308,1208,1629,11.0,1,1.0,0,0.0,1,2.0,47.0,0.5,189,5,13.0,8,6.0
1638,667,2.6,1,0.0,1015,1947,2528,8.0,0,1.0,0,1.0,0,3.0,8.0,0.8,185,1,7.0,11,8.0
1639,1768,2.0,0,1.0,1303,1814,3256,5.0,1,@,0,1.0,1,0.0,2.0,0.8,88,7,#,9,6.0
1640,1269,2.8,1,0.0,406,1036,2341,_,0,0.0,1,??,1,16.0,,1.0,180,8,17.0,10,9.0
1641,1109,@,1,0.0,124,833,2785,16.0,1,0.0,0,1.0,1,6.0,57.0,0.9,151,1,12.0,15,10.0
1642,936,0.5,1,1.0,150,1677,3761,12.0,1,0.0,0,1.0,0,14.0,14.0,0.1,164,3,17.0,13,1.0
1643,1713,2.0,0,1.0,108,1963,1513,2.0,1,,1,0.0,1,9.0,5.0,0.7,199,6,16.0,15,6.0
1644,1175,1.7,1,1.0,90,557,2240,5.0,1,,0,0.0,1,1.0,45.0,0.6,167,2,7.0,10,6.0
1645,1940,1.0,1,1.0,588,1809,820,3.0,1,??,1,0.0,1,,5.0,0.2,194,4,1.0,19,18.0
1646,855,0.5,0,1.0,1028,1196,1875,8.0,1,1.0,1,0.0,1,2.0,59.0,0.5,159,2,3.0,16,8.0
1647,771,0.5,1,1.0,776,1247,920,10.0,1,1.0,1,0.0,1,0.0,33.0,0.1,157,3,17.0,16,2.0
1648,645,2.5,0,1.0,278,584,3615,13.0,1,0.0,1,,0,10.0,63.0,1.0,174,4,14.0,18,8.0
1649,1307,1.8,0,0.0,897,1103,1412,5.0,0,0.0,1,0.0,0,2.0,7.0,0.6,88,7,3.0,16,9.0
1650,1948,2.9,1,0.0,651,700,361,N/A,0,1.0,0,_,0,4.0,5.0,0.2,136,1,13.0,6,
1651,1509,0.6,1,0.0,1010,1684,1540,3.0,1,1.0,0,0.0,0,5.0,50.0,0.3,81,4,8.0,12,8.0
1652,626,2.8,1,1.0,737,1759,1077,4.0,1,,1,0.0,1,3.0,11.0,??,109,2,9.0,6,1.0
1653,1190,2.0,1,0.0,1399,1646,3610,9.0,0,0.0,1,1.0,0,0.0,40.0,0.2,93,5,1.0,13,7.0
1654,1727,2.1,1,0.0,376,1288,512,6.0,0,0.0,0,0.0,1,10.0,,0.3,158,6,18.0,5,2.0
1655,1670,3.0,0,0.0,1117,1330,3024,20.0,0,0.0,1,1.0,1,14.0,62.0,0.5,114,8,20.0,6,0.0
1656,1150,0.5,1,1.0,234,1947,1610,16.0,1,0.0,0,0.0,1,4.0,27.0,1.0,134,1,17.0,11,0.0
1657,1208,2.9,0,1.0,691,1028,2201,12.0,1,0.0,0,0.0,0,5.0,16.0,1.0,175,1,19.0,17,16.0
1658,1812,1.3,1,1.0,380,1550,3338,11.0,1,1.0,1,1.0,1,4.0,42.0,1.0,162,7,15.0,18,13.0
1659,770,1.5,1,0.0,603,1483,3473,@,0,0.0,1,1.0,1,6.0,61.0,0.2,196,4,,7,
1660,1559,1.3,1,1.0,117,681,2203,15.0,1,1.0,1,??,1,10.0,10.0,0.3,114,8,17.0,7,
1661,1902,0.5,0,0.0,766,877,940,15.0,1,1.0,0,0.0,0,10.0,13.0,,155,4,11.0,14,#
1662,1751,2.5,0,0.0,1499,1952,1155,12.0,0,1.0,1,0.0,0,1.0,4.0,0.6,146,8,9.0,19,14.0
1663,1416,1.8,1,0.0,1175,1578,3872,7.0,0,0.0,1,1.0,1,0.0,20.0,0.1,93,4,0.0,10,2.0
1664,1288,0.5,1,1.0,988,1503,1882,10.0,1,,1,1.0,0,3.0,61.0,0.2,115,6,@,16,6.0
1665,1003,2.9,0,1.0,190,1905,1798,10.0,1,0.0,0,0.0,1,16.0,16.0,0.6,119,8,19.0,16,7.0
1666,1715,0.5,1,1.0,674,1375,2598,#,1,0.0,0,1.0,1,1.0,18.0,0.1,96,6,@,17,2.0
1667,1967,0.5,0,1.0,518,1374,1567,7.0,1,1.0,0,0.0,0,0.0,46.0,??,199,1,7.0,15,2.0
1668,962,1.0,1,0.0,1618,1916,1491,14.0,1,0.0,0,0.0,0,14.0,2.0,0.9,125,1,20.0,16,2.0
1669,1487,1.5,0,1.0,857,989,2003,3.0,1,0.0,0,1.0,0,5.0,42.0,0.8,120,2,7.0,12,4.0
1670,1569,1.6,1,1.0,371,665,3905,4.0,1,0.0,0,1.0,1,4.0,54.0,0.9,190,4,6.0,6,2.0
1671,1146,3.0,0,1.0,73,583,291,N/A,1,,1,0.0,0,5.0,57.0,0.4,111,5,10.0,19,
1672,1379,1.5,0,1.0,98,755,1693,18.0,1,0.0,1,0.0,1,6.0,9.0,0.8,118,8,13.0,11,4.0
1673,1504,1.9,1,1.0,395,1853,1788,13.0,1,0.0,1,0.0,0,7.0,N/A,0.3,152,4,9.0,13,11.0
1674,1945,1.2,0,0.0,1064,1540,3322,20.0,0,0.0,1,1.0,0,3.0,26.0,0.7,112,6,5.0,18,7.0
1675,1630,??,1,1.0,712,1726,1751,20.0,1,0.0,1,1.0,1,0.0,,0.9,80,6,1.0,12,10.0
1676,1125,2.7,0,0.0,774,939,1641,12.0,1,1.0,0,0.0,1,10.0,23.0,0.4,117,1,14.0,14,8.0
1677,614,0.7,0,1.0,1012,1040,2854,12.0,1,0.0,1,1.0,1,4.0,N/A,@,178,7,7.0,10,7.0
1678,854,1.0,0,1.0,730,1148,3115,2.0,1,0.0,0,1.0,0,5.0,17.0,0.9,101,4,9.0,7,0.0
1679,1470,1.7,1,0.0,777,1090,3259,14.0,1,0.0,1,1.0,1,6.0,45.0,0.1,121,1,9.0,10,1.0
1680,1826,0.5,1,1.0,973,1633,1612,17.0,1,1.0,0,1.0,1,5.0,49.0,#,172,8,6.0,17,9.0
1681,807,0.5,1,0.0,245,829,2319,4.0,0,0.0,0,0.0,1,0.0,37.0,,127,4,0.0,5,4.0
1682,1996,2.8,1,1.0,937,1083,1258,16.0,1,0.0,0,0.0,1,0.0,7.0,0.1,138,5,4.0,17,14.0
1683,1083,2.0,0,0.0,937,1164,1543,10.0,0,0.0,1,0.0,1,3.0,41.0,,158,5,5.0,18,3.0
1684,1035,0.5,1,1.0,574,1171,3991,19.0,1,0.0,0,1.0,0,14.0,49.0,0.3,178,2,15.0,12,4.0
1685,1521,1.6,0,1.0,678,1630,3555,19.0,1,0.0,0,1.0,1,5.0,62.0,0.3,143,1,9.0,5,2.0
1686,1314,2.8,1,1.0,82,512,3411,18.0,1,0.0,0,1.0,1,13.0,5.0,1.0,87,4,,17,16.0
1687,535,1.9,0,0.0,398,1775,524,4.0,0,,0,0.0,0,5.0,24.0,0.2,190,8,19.0,9,3.0
1688,673,1.9,0,@,1096,1570,3541,4.0,1,0.0,1,1.0,1,13.0,35.0,0.4,142,6,14.0,18,
1689,1219,1.6,1,0.0,1419,1698,1998,4.0,0,0.0,0,1.0,0,5.0,4.0,0.3,169,6,7.0,9,2.0
1690,1606,0.5,1,1.0,157,770,3437,2.0,1,0.0,0,1.0,1,0.0,33.0,0.9,200,5,,11,1.0
1691,1603,0.5,1,1.0,430,1207,1637,11.0,1,0.0,1,0.0,1,1.0,17.0,0.5,114,2,8.0,17,3.0
1692,1958,0.5,0,1.0,1524,1848,3064,3.0,1,0.0,0,1.0,0,6.0,52.0,0.4,153,1,14.0,7,6.0
1693,695,0.5,0,1.0,1649,1829,2855,,1,1.0,1,1.0,0,18.0,12.0,0.6,196,2,19.0,16,13.0
1694,1441,0.6,1,1.0,254,954,1393,4.0,1,1.0,1,0.0,0,,53.0,0.5,106,1,12.0,9,4.0
1695,1470,2.2,1,1.0,1790,1988,1633,4.0,1,0.0,0,1.0,0,4.0,33.0,0.4,138,7,10.0,18,4.0
1696,1890,1.1,0,1.0,1438,1832,2392,15.0,1,0.0,1,1.0,0,4.0,48.0,0.5,127,4,5.0,10,4.0
1697,1152,2.1,1,1.0,1304,1673,3284,8.0,1,0.0,1,1.0,1,0.0,26.0,0.3,82,2,0.0,15,
1698,1619,0.9,0,0.0,813,1180,464,16.0,1,0.0,1,0.0,1,3.0,20.0,0.9,117,6,9.0,7,5.0
1699,1002,1.8,0,0.0,948,1007,1234,18.0,1,1.0,0,0.0,1,1.0,45.0,0.7,180,7,7.0,19,@
1700,742,0.5,0,1.0,1161,1288,292,6.0,1,1.0,1,0.0,1,0.0,36.0,0.7,139,3,1.0,8,0.0
1701,1306,2.1,1,1.0,867,1258,2521,16.0,1,0.0,0,1.0,1,2.0,33.0,0.4,174,3,9.0,6,5.0
1702,1424,2.9,1,0.0,181,1199,2658,19.0,1,0.0,0,1.0,1,0.0,20.0,,180,5,0.0,15,0.0
1703,942,1.4,1,0.0,754,1532,587,13.0,0,1.0,1,0.0,0,8.0,27.0,0.5,91,4,9.0,6,3.0
1704,1934,2.7,0,1.0,242,1127,2190,9.0,1,0.0,1,1.0,1,8.0,2.0,0.1,118,4,16.0,18,1.0
1705,1290,1.4,1,1.0,405,742,879,8.0,1,0.0,0,0.0,1,19.0,35.0,0.3,110,4,20.0,16,2.0
1706,930,2.1,1,0.0,1569,1763,1743,9.0,0,1.0,0,,0,0.0,54.0,0.9,80,1,13.0,7,
